x,y,z,cplx,cply,cplz,cprx,cpry,cprz,pointID,frameID,curveID,maxPts
-6.896487236022949,-7.74171858211048e-05,-3.444988516676517e-09,-6.995623588562012,-3.8624606132507324,0.0,-6.844688415527344,3.846076488494873,3.444988516676517e-09,0,9,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,9,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,9,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,9,0,4
-6.870024681091309,-9.808220056584105e-05,-4.3645616010223875e-09,-6.995623588562012,-3.8624606132507324,0.0,-6.804399013519287,3.841702938079834,4.3645616010223875e-09,0,10,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,10,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,10,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,10,0,4
-6.840420246124268,-0.00012120072642574087,-5.393313351476081e-09,-6.995623588562012,-3.8624606132507324,0.0,-6.759326457977295,3.836810350418091,5.393313351476081e-09,0,11,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,11,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,11,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,11,0,4
-6.807676315307617,-0.0001467712427256629,-6.531176488522306e-09,-6.995623588562012,-3.8624606132507324,0.0,-6.709473133087158,3.8313987255096436,6.531176488522306e-09,0,12,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,12,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,12,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,12,0,4
-6.771796703338623,-0.00017479024245403707,-7.777994248669984e-09,-6.995623588562012,-3.8624606132507324,0.0,-6.65484619140625,3.8254687786102295,7.777994248669984e-09,0,13,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,13,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,13,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,13,0,4
-6.732789039611816,-0.00020525188301689923,-9.133507283820563e-09,-6.995623588562012,-3.8624606132507324,0.0,-6.595457077026367,3.8190219402313232,9.133507283820563e-09,0,14,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,14,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,14,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,14,0,4
-6.690663814544678,-0.0002381480735493824,-1.0597354993535646e-08,-6.995623588562012,-3.8624606132507324,0.0,-6.531322002410889,3.8120601177215576,1.0597354993535646e-08,0,15,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,15,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,15,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,15,0,4
-6.645434856414795,-0.0002734683221206069,-1.2169071972323309e-08,-6.995623588562012,-3.8624606132507324,0.0,-6.462460041046143,3.8045847415924072,1.2169071972323309e-08,0,16,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,16,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,16,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,16,0,4
-6.597117900848389,-0.000311199517454952,-1.384807113424813e-08,-6.995623588562012,-3.8624606132507324,0.0,-6.388897895812988,3.7965996265411377,1.384807113424813e-08,0,17,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,17,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,17,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,17,0,4
-6.545734405517578,-0.000351325812516734,-1.5633652594715386e-08,-6.995623588562012,-3.8624606132507324,0.0,-6.310666084289551,3.788107395172119,1.5633652594715386e-08,0,18,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,18,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,18,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,18,0,4
-6.491307735443115,-0.0003938287263736129,-1.7524993012330015e-08,-6.995623588562012,-3.8624606132507324,0.0,-6.2278008460998535,3.7791123390197754,1.7524993012330015e-08,0,19,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,19,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,19,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,19,0,4
-6.433864593505859,-0.00043868672219105065,-1.9521127825328222e-08,-6.995623588562012,-3.8624606132507324,0.0,-6.140344619750977,3.7696189880371094,1.9521127825328222e-08,0,20,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,20,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,20,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,20,0,4
-6.373437881469727,-0.00048587529454380274,-2.1620973456037973e-08,-6.995623588562012,-3.8624606132507324,0.0,-6.048343658447266,3.759632110595703,2.1620973456037973e-08,0,21,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,21,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,21,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,21,0,4
-6.310061454772949,-0.0005353669403120875,-2.3823304218240082e-08,-6.995623588562012,-3.8624606132507324,0.0,-5.951852798461914,3.749157667160034,2.3823304218240082e-08,0,22,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,22,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,22,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,22,0,4
-6.243775367736816,-0.0005871307221241295,-2.6126741659027175e-08,-6.995623588562012,-3.8624606132507324,0.0,-5.850932598114014,3.7382028102874756,2.6126741659027175e-08,0,23,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,23,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,23,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,23,0,4
-6.174623966217041,-0.0006411325302906334,-2.8529766993301564e-08,-6.995623588562012,-3.8624606132507324,0.0,-5.7456488609313965,3.726774215698242,2.8529766993301564e-08,0,24,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,24,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,24,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,24,0,4
-6.102654457092285,-0.0006973347626626492,-3.103071222199105e-08,-6.995623588562012,-3.8624606132507324,0.0,-5.636075019836426,3.7148797512054443,3.103071222199105e-08,0,25,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,25,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,25,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,25,0,4
-6.027919292449951,-0.0007556962664239109,-3.362774236848054e-08,-6.995623588562012,-3.8624606132507324,0.0,-5.52229118347168,3.702528238296509,3.362774236848054e-08,0,26,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,26,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,26,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,26,0,4
-5.95047664642334,-0.0008161725709214807,-3.6318880347607774e-08,-6.995623588562012,-3.8624606132507324,0.0,-5.404384136199951,3.6897292137145996,3.6318880347607774e-08,0,27,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,27,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,27,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,27,0,4
-5.870387554168701,-0.0008787155384197831,-3.910198032031076e-08,-6.995623588562012,-3.8624606132507324,0.0,-5.282448768615723,3.676492929458618,3.910198032031076e-08,0,28,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,28,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,28,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,28,0,4
-5.787719249725342,-0.000943272840231657,-4.197471525912988e-08,-6.995623588562012,-3.8624606132507324,0.0,-5.156585216522217,3.662830114364624,4.197471525912988e-08,0,29,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,29,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,29,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,29,0,4
-5.702541828155518,-0.0010097892954945564,-4.493463023891309e-08,-6.995623588562012,-3.8624606132507324,0.0,-5.026902675628662,3.6487529277801514,4.493463023891309e-08,0,30,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,30,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,30,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,30,0,4
-5.614931583404541,-0.0010782055323943496,-4.797908204068335e-08,-6.995623588562012,-3.8624606132507324,0.0,-4.893515586853027,3.6342737674713135,4.797908204068335e-08,0,31,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,31,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,31,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,31,0,4
-5.524970054626465,-0.0011484582209959626,-5.1105260467920743e-08,-6.995623588562012,-3.8624606132507324,0.0,-4.756548881530762,3.619405746459961,5.1105260467920743e-08,0,32,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,32,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,32,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,32,0,4
-5.432741641998291,-0.0012204808881506324,-5.431020255741714e-08,-6.995623588562012,-3.8624606132507324,0.0,-4.616130828857422,3.60416316986084,5.431020255741714e-08,0,33,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,33,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,33,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,33,0,4
-5.338337421417236,-0.00129420286975801,-5.759076060485313e-08,-6.995623588562012,-3.8624606132507324,0.0,-4.472399711608887,3.5885610580444336,5.759076060485313e-08,0,34,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,34,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,34,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,34,0,4
-5.241851329803467,-0.0013695501256734133,-6.09436341392211e-08,-6.995623588562012,-3.8624606132507324,0.0,-4.325499534606934,3.572614908218384,6.09436341392211e-08,0,35,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,35,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,35,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,35,0,4
-5.143383979797363,-0.001446444890461862,-6.43653805809663e-08,-6.995623588562012,-3.8624606132507324,0.0,-4.1755828857421875,3.5563411712646484,6.43653805809663e-08,0,36,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,36,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,36,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,36,0,4
-5.043038845062256,-0.0015248062554746866,-6.785237616213635e-08,-6.995623588562012,-3.8624606132507324,0.0,-4.0228071212768555,3.539757013320923,6.785237616213635e-08,0,37,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,37,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,37,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,37,0,4
-4.940924167633057,-0.0016045491211116314,-7.140086211165908e-08,-6.995623588562012,-3.8624606132507324,0.0,-3.867337226867676,3.5228805541992188,7.140086211165908e-08,0,38,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,38,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,38,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,38,0,4
-4.837152481079102,-0.0016855865251272917,-7.500693754991516e-08,-6.995623588562012,-3.8624606132507324,0.0,-3.7093443870544434,3.505730390548706,7.500693754991516e-08,0,39,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,39,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,39,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,39,0,4
-4.731839656829834,-0.0017678267322480679,-7.866654527788342e-08,-6.995623588562012,-3.8624606132507324,0.0,-3.5490055084228516,3.488325357437134,7.866654527788342e-08,0,40,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,40,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,40,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,40,0,4
-4.625107288360596,-0.0018511756788939238,-8.237550730427756e-08,-6.995623588562012,-3.8624606132507324,0.0,-3.386505126953125,3.4706854820251465,8.237550730427756e-08,0,41,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,41,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,41,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,41,0,4
-4.517078399658203,-0.001935537438839674,-8.61295177401189e-08,-6.995623588562012,-3.8624606132507324,0.0,-3.2220306396484375,3.452831745147705,8.61295177401189e-08,0,42,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,42,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,42,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,42,0,4
-4.407879829406738,-0.002020812127739191,-8.9924157009591e-08,-6.995623588562012,-3.8624606132507324,0.0,-3.0557761192321777,3.434784412384033,8.9924157009591e-08,0,43,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,43,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,43,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,43,0,4
-4.297642707824707,-0.002106898697093129,-9.375492027174914e-08,-6.995623588562012,-3.8624606132507324,0.0,-2.8879387378692627,3.4165656566619873,9.375492027174914e-08,0,44,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,44,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,44,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,44,0,4
-4.186498641967773,-0.0021936926059424877,-9.761716057710146e-08,-6.995623588562012,-3.8624606132507324,0.0,-2.7187225818634033,3.3981969356536865,9.761716057710146e-08,0,45,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,45,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,45,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,45,0,4
-4.074584007263184,-0.002281088847666979,-1.0150621676530136e-07,-6.995623588562012,-3.8624606132507324,0.0,-2.5483317375183105,3.3797004222869873,1.0150621676530136e-07,0,46,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,46,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,46,0,4
0.0,-6.995623588562012,0.0,3.8624606132507324,-6.995623588562012,0.0,-3.8624606132507324,-6.995623588562012,0.0,3,46,0,4
-3.962035655975342,-0.0023689796216785908,-1.054172713566004e-07,-6.995623588562012,-3.8624606132507324,0.0,-2.376976251602173,3.3610997200012207,1.054172713566004e-07,0,47,0,4
0.0,6.995623588562012,0.0,-3.8624606132507324,6.995623588562012,0.0,3.8624606132507324,6.995623588562012,0.0,1,47,0,4
6.995623588562012,0.0,0.0,6.995623588562012,3.8624606132507324,0.0,6.995623588562012,-3.8624606132507324,0.0,2,47,0,4
